url,WeekID,Song,Performer,SongID,Instance,Peak Position,Weeks on Chart
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,Believe It,PARTYNEXTDOOR & Rihanna,Believe ItPARTYNEXTDOOR & Rihanna,1,23,7
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,Roses,SAINt JHN,RosesSAINt JHN,1,16,8
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,In Between,Scotty McCreery,In BetweenScotty McCreery,1,72,5
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,Dior,Pop Smoke,DiorPop Smoke,1,30,13
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,You Should Be Sad,Halsey,You Should Be SadHalsey,1,26,18
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,Zoo York,Lil Tjay Featuring Fivio Foreign & Pop Smoke,Zoo YorkLil Tjay Featuring Fivio Foreign & Pop Smoke,1,65,1
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,Blueberry Faygo,Lil Mosey,Blueberry FaygoLil Mosey,1,16,14
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,If The World Was Ending,JP Saxe Featuring Julia Michaels,If The World Was EndingJP Saxe Featuring Julia Michaels,1,59,7
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,Here And Now,Kenny Chesney,Here And NowKenny Chesney,1,59,6
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,Hard To Forget,Sam Hunt,Hard To ForgetSam Hunt,1,40,7
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,Emotionally Scarred,Lil Baby,Emotionally ScarredLil Baby,1,31,11
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,I Love Me,Demi Lovato,I Love MeDemi Lovato,1,18,10
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,Falling,Trevor Daniel,FallingTrevor Daniel,1,22,26
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,Everything I Wanted,Billie Eilish,Everything I WantedBillie Eilish,1,8,27
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,Heart On Ice,Rod Wave,Heart On IceRod Wave,1,25,27
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,Don't Start Now,Dua Lipa,Don't Start NowDua Lipa,1,2,28
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,Memories,Maroon 5,MemoriesMaroon 5,1,2,34
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,Hot Girl Bummer,blackbear,Hot Girl Bummerblackbear,1,11,35
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,I'm Ready,Sam Smith & Demi Lovato,I'm ReadySam Smith & Demi Lovato,1,36,4
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,God Whispered Your Name,Keith Urban,God Whispered Your NameKeith Urban,1,81,4
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,Jump,DaBaby Featuring YoungBoy Never Broke Again,JumpDaBaby Featuring YoungBoy Never Broke Again,1,17,4
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,Level Of Concern,twenty one pilots,Level Of Concerntwenty one pilots,1,23,5
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,I Hope You're Happy Now,Carly Pearce & Lee Brice,I Hope You're Happy NowCarly Pearce & Lee Brice,1,34,19
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,Chasin' You,Morgan Wallen,Chasin' YouMorgan Wallen,1,21,16
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,Catch,Brett Young,CatchBrett Young,1,29,16
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,P*$$y Fairy (OTW),Jhene Aiko,P*$$y Fairy (OTW)Jhene Aiko,1,40,17
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,Adore You,Harry Styles,Adore YouHarry Styles,1,6,23
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,Blinding Lights,The Weeknd,Blinding LightsThe Weeknd,1,1,24
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,Ballin',Mustard & Roddy Ricch,Ballin'Mustard & Roddy Ricch,1,11,26
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,RITMO (Bad Boys For Life),Black Eyed Peas X J Balvin,RITMO (Bad Boys For Life)Black Eyed Peas X J Balvin,1,11,30
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,Dance Monkey,Tones And I,Dance MonkeyTones And I,1,4,32
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,Before You Go,Lewis Capaldi,Before You GoLewis Capaldi,2,37,15
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,Drinking Alone,Carrie Underwood,Drinking AloneCarrie Underwood,2,89,2
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,I Love My Country,Florida Georgia Line,I Love My CountryFlorida Georgia Line,2,74,4
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,Grace,Lil Baby & 42 Dugg,GraceLil Baby & 42 Dugg,2,88,9
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,July,Noah Cyrus & Leon Bridges,JulyNoah Cyrus & Leon Bridges,4,100,10
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,HeartlessDiplo Presents Thomas Wesley Featuring Morgan Wallen,6,57,16
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,Sum 2 Prove,Lil Baby,Sum 2 ProveLil Baby,1,16,18
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,Say So,Doja Cat Featuring Nicki Minaj,Say SoDoja Cat Featuring Nicki Minaj,1,1,19
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,Yo Perreo Sola,Bad Bunny,Yo Perreo SolaBad Bunny,2,53,9
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,Circles,Post Malone,CirclesPost Malone,1,1,37
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,Someone You Loved,Lewis Capaldi,Someone You LovedLewis Capaldi,1,1,53
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,Sigues Con El,Arcangel x Sech,Sigues Con ElArcangel x Sech,2,92,2
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,Nobody But You,Blake Shelton Duet With Gwen Stefani,Nobody But YouBlake Shelton Duet With Gwen Stefani,2,18,18
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,Out West,JACKBOYS Featuring Young Thug,Out WestJACKBOYS Featuring Young Thug,2,60,18
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,Slow Dance In A Parking Lot,Jordan Davis,Slow Dance In A Parking LotJordan Davis,2,37,19
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,In Your Eyes,The Weeknd,In Your EyesThe Weeknd,1,16,8
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,Intentions,Justin Bieber Featuring Quavo,IntentionsJustin Bieber Featuring Quavo,1,8,14
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,I Hope,Gabby Barrett Featuring Charlie Puth,I HopeGabby Barrett Featuring Charlie Puth,1,16,20
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,High Fashion,Roddy Ricch Featuring Mustard,High FashionRoddy Ricch Featuring Mustard,1,20,20
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,More Hearts Than Mine,Ingrid Andress,More Hearts Than MineIngrid Andress,1,30,20
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,My Oh My,Camila Cabello Featuring DaBaby,My Oh MyCamila Cabello Featuring DaBaby,1,12,23
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,Homemade,Jake Owen,HomemadeJake Owen,1,39,16
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,Godzilla,Eminem Featuring Juice WRLD,GodzillaEminem Featuring Juice WRLD,1,3,17
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,Life Is Good,Future Featuring Drake,Life Is GoodFuture Featuring Drake,1,2,18
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,All Bad,Future Featuring Lil Uzi Vert,All BadFuture Featuring Lil Uzi Vert,1,54,1
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Ridin Strikers,Future,Ridin StrikersFuture,1,69,1
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Be Something,Polo G Featuring Lil Baby,Be SomethingPolo G Featuring Lil Baby,1,57,1
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Solitaires,Future Featuring Travis Scott,SolitairesFuture Featuring Travis Scott,1,32,1
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,21,Polo G,21Polo G,1,62,1
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Daisies,Katy Perry,DaisiesKaty Perry,1,40,1
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Flex,Polo G Featuring Juice WRLD,FlexPolo G Featuring Juice WRLD,1,30,1
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,One Of My,Future,One Of MyFuture,1,82,1
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,After A Few,Travis Denning,After A FewTravis Denning,1,37,8
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Break My Heart,Dua Lipa,Break My HeartDua Lipa,1,21,8
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Don't Believe The Hype,Polo G,Don't Believe The HypePolo G,1,88,1
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Beautiful Pain (Losin My Mind),Polo G,Beautiful Pain (Losin My Mind)Polo G,1,92,1
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,33,Polo G,33Polo G,1,93,1
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Posted With Demons,Future,Posted With DemonsFuture,1,79,1
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Martin & Gina,Polo G,Martin & GinaPolo G,1,61,1
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Hard To Choose One,Future,Hard To Choose OneFuture,1,68,1
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Hitek Tek,Future,Hitek TekFuture,1,71,1
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Believe It,PARTYNEXTDOOR & Rihanna,Believe ItPARTYNEXTDOOR & Rihanna,1,23,8
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Stuck With U,Ariana Grande & Justin Bieber,Stuck With UAriana Grande & Justin Bieber,1,1,2
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,3 Headed Goat,Lil Durk Featuring Lil Baby & Polo G,3 Headed GoatLil Durk Featuring Lil Baby & Polo G,1,43,2
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Chicago Freestyle,Drake Featuring Giveon,Chicago FreestyleDrake Featuring Giveon,1,14,3
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,The Bones,Maren Morris,The BonesMaren Morris,3,12,35
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,The Box,Roddy Ricch,The BoxRoddy Ricch,1,1,24
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Pain 1993,Drake Featuring Playboi Carti,Pain 1993Drake Featuring Playboi Carti,1,7,3
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Harlem Shake,Future Featuring Young Thug,Harlem ShakeFuture Featuring Young Thug,1,84,1
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Roses,SAINt JHN,RosesSAINt JHN,1,15,9
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,The Scotts,"THE SCOTTS, Travis Scott & Kid Cudi","The ScottsTHE SCOTTS, Travis Scott & Kid Cudi",1,1,4
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,After Party,Don Toliver,After PartyDon Toliver,1,63,5
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Be Kind,Marshmello & Halsey,Be KindMarshmello & Halsey,1,29,3
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,One Margarita,Luke Bryan,One MargaritaLuke Bryan,1,48,3
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Trapped In The Sun,Future,Trapped In The SunFuture,1,53,1
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Trillionaire,Future Featuring YoungBoy Never Broke Again,TrillionaireFuture Featuring YoungBoy Never Broke Again,1,34,1
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Turks,"NAV, Gunna & Travis Scott","TurksNAV, Gunna & Travis Scott",1,17,8
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Savage,Megan Thee Stallion,SavageMegan Thee Stallion,1,1,10
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Does To Me,Luke Combs Featuring Eric Church,Does To MeLuke Combs Featuring Eric Church,1,22,10
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Death Bed,Powfu Featuring beabadoobee,Death BedPowfu Featuring beabadoobee,1,26,10
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Beer Can't Fix,Thomas Rhett Featuring Jon Pardi,Beer Can't FixThomas Rhett Featuring Jon Pardi,1,36,10
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Supalonely,BENEE Featuring Gus Dapperton,SupalonelyBENEE Featuring Gus Dapperton,1,39,10
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,I Know,Polo G,I KnowPolo G,1,95,1
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Gooba,6ix9ine,Gooba6ix9ine,1,3,2
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Rockstar,DaBaby Featuring Roddy Ricch,RockstarDaBaby Featuring Roddy Ricch,1,4,5
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Ride It.,Regard,Ride It.Regard,1,62,6
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Die From A Broken Heart,Maddie & Tae,Die From A Broken HeartMaddie & Tae,1,80,6
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Too Comfortable,Future,Too ComfortableFuture,1,75,1
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Toosie Slide,Drake,Toosie SlideDrake,1,1,7
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Touch The Sky,Future,Touch The SkyFuture,1,81,1
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Walk Em Down,NLE Choppa Featuring Roddy Ricch,Walk Em DownNLE Choppa Featuring Roddy Ricch,1,52,9
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Watermelon Sugar,Harry Styles,Watermelon SugarHarry Styles,3,64,9
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,We Paid,Lil Baby & 42 Dugg,We PaidLil Baby & 42 Dugg,1,55,3
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Party Girl,StaySolidRocky,Party GirlStaySolidRocky,1,38,4
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Righteous,Juice WRLD,RighteousJuice WRLD,1,11,4
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne","Whats PoppinJack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",1,28,15
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Bluebird,Miranda Lambert,BluebirdMiranda Lambert,1,55,7
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Be A Light,"Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban","Be A LightThomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban",1,71,7
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Go Crazy,Chris Brown & Young Thug,Go CrazyChris Brown & Young Thug,1,76,2
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Me Vs Me,Moneybagg Yo,Me Vs MeMoneybagg Yo,1,88,2
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,If The World Was Ending,JP Saxe Featuring Julia Michaels,If The World Was EndingJP Saxe Featuring Julia Michaels,1,59,8
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,God Whispered Your Name,Keith Urban,God Whispered Your NameKeith Urban,1,81,5
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Sunday Best,Surfaces,Sunday BestSurfaces,1,26,12
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Here And Now,Kenny Chesney,Here And NowKenny Chesney,1,59,7
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Hard To Forget,Sam Hunt,Hard To ForgetSam Hunt,1,40,8
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Level Of Concern,twenty one pilots,Level Of Concerntwenty one pilots,1,23,6
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,In Between,Scotty McCreery,In BetweenScotty McCreery,1,72,6
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,In Your Eyes,The Weeknd,In Your EyesThe Weeknd,1,16,9
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Falling,Trevor Daniel,FallingTrevor Daniel,1,21,27
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Everything I Wanted,Billie Eilish,Everything I WantedBillie Eilish,1,8,28
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Don't Start Now,Dua Lipa,Don't Start NowDua Lipa,1,2,29
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Memories,Maroon 5,MemoriesMaroon 5,1,2,35
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Hot Girl Bummer,blackbear,Hot Girl Bummerblackbear,1,11,36
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Godzilla,Eminem Featuring Juice WRLD,GodzillaEminem Featuring Juice WRLD,1,3,18
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Life Is Good,Future Featuring Drake,Life Is GoodFuture Featuring Drake,1,2,19
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Dior,Pop Smoke,DiorPop Smoke,1,30,14
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Blueberry Faygo,Lil Mosey,Blueberry FaygoLil Mosey,1,16,15
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Chasin' You,Morgan Wallen,Chasin' YouMorgan Wallen,1,18,17
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Adore You,Harry Styles,Adore YouHarry Styles,1,6,24
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Blinding Lights,The Weeknd,Blinding LightsThe Weeknd,1,1,25
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Ballin',Mustard & Roddy Ricch,Ballin'Mustard & Roddy Ricch,1,11,27
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,RITMO (Bad Boys For Life),Black Eyed Peas X J Balvin,RITMO (Bad Boys For Life)Black Eyed Peas X J Balvin,1,11,31
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Dance Monkey,Tones And I,Dance MonkeyTones And I,1,4,33
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Drinking Alone,Carrie Underwood,Drinking AloneCarrie Underwood,2,89,3
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,I Love My Country,Florida Georgia Line,I Love My CountryFlorida Georgia Line,2,74,5
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Go Stupid,Polo G Featuring NLE Choppa & Stunna 4 Vegas,Go StupidPolo G Featuring NLE Choppa & Stunna 4 Vegas,2,67,8
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,July,Noah Cyrus & Leon Bridges,JulyNoah Cyrus & Leon Bridges,4,98,11
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,HeartlessDiplo Presents Thomas Wesley Featuring Morgan Wallen,6,50,17
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,P*$$y Fairy (OTW),Jhene Aiko,P*$$y Fairy (OTW)Jhene Aiko,1,40,18
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Sum 2 Prove,Lil Baby,Sum 2 ProveLil Baby,1,16,19
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Say So,Doja Cat Featuring Nicki Minaj,Say SoDoja Cat Featuring Nicki Minaj,1,1,20
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,X,Jonas Brothers Featuring Karol G,XJonas Brothers Featuring Karol G,1,33,1
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Yo Perreo Sola,Bad Bunny,Yo Perreo SolaBad Bunny,2,53,10
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Circles,Post Malone,CirclesPost Malone,1,1,38
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Someone You Loved,Lewis Capaldi,Someone You LovedLewis Capaldi,1,1,54
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Before You Go,Lewis Capaldi,Before You GoLewis Capaldi,2,36,16
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Nobody But You,Blake Shelton Duet With Gwen Stefani,Nobody But YouBlake Shelton Duet With Gwen Stefani,2,18,19
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Out West,JACKBOYS Featuring Young Thug,Out WestJACKBOYS Featuring Young Thug,2,60,19
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Intentions,Justin Bieber Featuring Quavo,IntentionsJustin Bieber Featuring Quavo,1,8,15
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,I Hope You're Happy Now,Carly Pearce & Lee Brice,I Hope You're Happy NowCarly Pearce & Lee Brice,1,34,20
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,I Hope,Gabby Barrett Featuring Charlie Puth,I HopeGabby Barrett Featuring Charlie Puth,1,16,21
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,High Fashion,Roddy Ricch Featuring Mustard,High FashionRoddy Ricch Featuring Mustard,1,20,21
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,My Oh My,Camila Cabello Featuring DaBaby,My Oh MyCamila Cabello Featuring DaBaby,1,12,24
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,Emotionally Scarred,Lil Baby,Emotionally ScarredLil Baby,1,31,12
https://www.billboard.com/charts/hot-100/2020-06-06,6/6/2020,Argentina,Gunna,ArgentinaGunna,1,67,1
https://www.billboard.com/charts/hot-100/2020-06-06,6/6/2020,Rain On Me,Lady Gaga & Ariana Grande,Rain On MeLady Gaga & Ariana Grande,1,1,1
https://www.billboard.com/charts/hot-100/2020-06-06,6/6/2020,Blindfold,Gunna Featuring Lil Baby,BlindfoldGunna Featuring Lil Baby,1,59,1
https://www.billboard.com/charts/hot-100/2020-06-06,6/6/2020,Daechwita,Agust D,DaechwitaAgust D,1,76,1
https://www.billboard.com/charts/hot-100/2020-06-06,6/6/2020,Dollaz On My Head,Gunna Featuring Young Thug,Dollaz On My HeadGunna Featuring Young Thug,1,38,1
https://www.billboard.com/charts/hot-100/2020-06-06,6/6/2020,Cooler Than A Bitch,Gunna Featuring Roddy Ricch,Cooler Than A BitchGunna Featuring Roddy Ricch,1,41,1
https://www.billboard.com/charts/hot-100/2020-06-06,6/6/2020,Need It,Migos Featuring YoungBoy Never Broke Again,Need ItMigos Featuring YoungBoy Never Broke Again,1,62,1
https://www.billboard.com/charts/hot-100/2020-06-06,6/6/2020,Met Gala,Gunna,Met GalaGunna,1,70,1
https://www.billboard.com/charts/hot-100/2020-06-06,6/6/2020,Nasty Girl / On Camera,Gunna,Nasty Girl / On CameraGunna,1,78,1
https://www.billboard.com/charts/hot-100/2020-06-06,6/6/2020,Bluebird,Miranda Lambert,BluebirdMiranda Lambert,1,51,8
https://www.billboard.com/charts/hot-100/2020-06-06,6/6/2020,Be A Light,"Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban","Be A LightThomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban",1,71,8
https://www.billboard.com/charts/hot-100/2020-06-06,6/6/2020,Daisies,Katy Perry,DaisiesKaty Perry,1,40,2
https://www.billboard.com/charts/hot-100/2020-06-06,6/6/2020,Be Something,Polo G Featuring Lil Baby,Be SomethingPolo G Featuring Lil Baby,1,57,2
https://www.billboard.com/charts/hot-100/2020-06-06,6/6/2020,21,Polo G,21Polo G,1,62,2
https://www.billboard.com/charts/hot-100/2020-06-06,6/6/2020,Stuck With U,Ariana Grande & Justin Bieber,Stuck With UAriana Grande & Justin Bieber,1,1,3
https://www.billboard.com/charts/hot-100/2020-06-06,6/6/2020,The Bones,Maren Morris,The BonesMaren Morris,3,12,36
https://www.billboard.com/charts/hot-100/2020-06-06,6/6/2020,The Box,Roddy Ricch,The BoxRoddy Ricch,1,1,25
https://www.billboard.com/charts/hot-100/2020-06-06,6/6/2020,Solitaires,Future Featuring Travis Scott,SolitairesFuture Featuring Travis Scott,1,32,2
https://www.billboard.com/charts/hot-100/2020-06-06,6/6/2020,MOTW,Gunna,MOTWGunna,1,84,1
https://www.billboard.com/charts/hot-100/2020-06-06,6/6/2020,Gimmick,Gunna,GimmickGunna,1,86,1
https://www.billboard.com/charts/hot-100/2020-06-06,6/6/2020,After A Few,Travis Denning,After A FewTravis Denning,1,33,9
https://www.billboard.com/charts/hot-100/2020-06-06,6/6/2020,Break My Heart,Dua Lipa,Break My HeartDua Lipa,1,21,9
https://www.billboard.com/charts/hot-100/2020-06-06,6/6/2020,The Scotts,"THE SCOTTS, Travis Scott & Kid Cudi","The ScottsTHE SCOTTS, Travis Scott & Kid Cudi",1,1,5
https://www.billboard.com/charts/hot-100/2020-06-06,6/6/2020,Righteous,Juice WRLD,RighteousJuice WRLD,1,11,5
https://www.billboard.com/charts/hot-100/2020-06-06,6/6/2020,Trillionaire,Future Featuring YoungBoy Never Broke Again,TrillionaireFuture Featuring YoungBoy Never Broke Again,1,34,2
https://www.billboard.com/charts/hot-100/2020-06-06,6/6/2020,Turks,"NAV, Gunna & Travis Scott","TurksNAV, Gunna & Travis Scott",1,17,9
https://www.billboard.com/charts/hot-100/2020-06-06,6/6/2020,Believe It,PARTYNEXTDOOR & Rihanna,Believe ItPARTYNEXTDOOR & Rihanna,1,23,9
https://www.billboard.com/charts/hot-100/2020-06-06,6/6/2020,Roses,SAINt JHN,RosesSAINt JHN,1,14,10
https://www.billboard.com/charts/hot-100/2020-06-06,6/6/2020,Savage,Megan Thee Stallion,SavageMegan Thee Stallion,1,1,11
https://www.billboard.com/charts/hot-100/2020-06-06,6/6/2020,Does To Me,Luke Combs Featuring Eric Church,Does To MeLuke Combs Featuring Eric Church,1,20,11
https://www.billboard.com/charts/hot-100/2020-06-06,6/6/2020,Death Bed,Powfu Featuring beabadoobee,Death BedPowfu Featuring beabadoobee,1,26,11
https://www.billboard.com/charts/hot-100/2020-06-06,6/6/2020,Beer Can't Fix,Thomas Rhett Featuring Jon Pardi,Beer Can't FixThomas Rhett Featuring Jon Pardi,1,36,11
